HOLE.ID,LOCATIONX,LOCATIONY,LOCATIONZ,LENGTH,LEVEL,AREA,ROCKCODE,SAMP_BY,DATE_SAMP,TENEMENT
DNM_740_E1_042,613915,814837.39,740,1.35,NA,DONS,530,,,
DNM_740_E1_043,613771.48,814313.33,740,1.1,NA,DONS,610,,,
DNM_740_E1_044,613772.77,814311.72,740,2.1,NA,DONS,610,,,
DNM_740_E1_045,613920.92,814837.69,740,1.35,NA,DONS,530,,,
DNM_740_E1_046,613775.09,814308.07,740,1,NA,DONS,610,,,
DNM_740_E1_047,613924.61,814837.86,740,1.2,NA,DONS,530,,,
DNM_740_E1_048,613926.88,814837.86,740,2,NA,DONS,530,,,
DNM_740_E1_049,613781.18,814303.73,740,1,NA,DONS,610,,,
DNM_740_E1_050,613931.17,814838.12,740,1,NA,DONS,530,,,
DNM_740_E1_051,613784.3,814302.28,740,1.2,NA,DONS,610,,,
DNM_740_E1_052,613786.28,814301.37,740,2.1,NA,DONS,610,,,
DNM_740_E1_053,613937.11,814839.18,740,1.35,NA,DONS,530,,,
DNM_740_E1_054,613789.83,814298.52,740,1.65,NA,DONS,610,,,
DNM_740_E1_055,613790.63,814297.31,740,1.7,NA,DONS,610,,,
DNM_740_E1_056,613791.43,814295.99,740,1,NA,DONS,610,,,
DNM_740_E1_057,613792.81,814294.71,740,2.1,NA,DONS,610,,,
DNM_740_E1_058,613794.44,814292.93,740,2.4,NA,DONS,610,,,
DNM_740_E1_059,613796,814291.47,740,1.5,NA,DONS,610,,,
DNM_740_E1_060,613797.57,814290.03,740,1.2,NA,DONS,610,,,
DNM_740_E1_061,613954.5,814838.27,740,1.4,NA,DONS,610,,,
DNM_740_E1_062,613956.41,814838.14,740,1.5,NA,DONS,530,,,
DNM_740_E1_063,613958.41,814838.02,740,1.7,NA,DONS,530,,,
DNM_740_E1_064,613960.64,814837.74,740,1.5,NA,DONS,530,,,
DNM_740_E1_065,613962.45,814837.63,740,1.7,NA,DONS,530,,,
DNM_740_E1_066,613808.9,814284.4,740,1.4,NA,DONS,610,,,
DNM_740_E1_067,613971.1,814836.9,740,1.65,NA,DONS,530,,,
DNM_740_E1_068,613973.18,814836.87,740,1.8,NA,DONS,530,,,
DNM_740_E1_069,613815.45,814285.14,740,1.4,NA,DONS,610,,,
DNM_740_E1_070,613979.32,814837.55,740,1.9,NA,DONS,530,,,
DNM_740_E1_071,613818.91,814284.76,740,1.7,NA,DONS,610,,,
DNM_740_E1_072,613820.97,814284,740,1.6,NA,DONS,610,,,
DNM_740_E1_073,613822.87,814283.52,740,1.5,NA,DONS,610,,,
DNM_740_E1_074,613987.38,814837.22,740,1.5,NA,DONS,530,,,
DNM_740_E1_075,613826.82,814282.85,740,1.7,NA,DONS,610,,,
DNM_740_E1_076,613828.74,814282.56,740,1.3,NA,DONS,610,,,
DNM_740_E1_077,613993.42,814838.13,740,1.3,NA,DONS,610,,,
DNM_740_E1_078,613995.56,814838.21,740,1.5,NA,DONS,530,,,
DNM_740_E1_079,613834.9,814281.76,740,1.8,NA,DONS,610,,,
DNM_740_E1_080,613999.58,814837.68,740,1.5,NA,DONS,530,,,
DNM_740_E1_081,614001.56,814837.52,740,1.2,NA,DONS,530,,,
DNM_740_E1_082,614003.62,814837.47,740,1.9,NA,DONS,530,,,
DNM_740_E1_083,614005.17,814837.51,740,1.5,NA,DONS,530,,,
DNM_740_E1_084,614007.13,814838.07,740,1.4,NA,DONS,530,,,
DNM_740_E1_085,614008.99,814838.78,740,1.5,NA,DONS,530,,,
DNM_740_E1_086,614010.83,814839.58,740,1.6,NA,DONS,530,,,
DNM_740_E1_087,613851.81,814277.35,740,1.6,NA,DONS,610,,,
DNM_740_E1_088,613853.66,814276.58,740,2,NA,DONS,610,,,
DNM_740_E1_089,613867.11,814273.02,740,2.2,NA,DONS,610,,,
DNM_740_E1_090,613869.27,814272.45,740,1.8,NA,DONS,610,,,
DNM_740_E1_091,613871.21,814271.86,740,2.5,NA,DONS,610,,,
DNM_740_E1_092,613873.3,814271.32,740,1.9,NA,DONS,610,,,
DNM_740_E1_093,613875.23,814270.84,740,2.2,NA,DONS,610,,,
DNM_740_E1_094,614064.44,814832.55,740,2,NA,DONS,530,,,
DNM_740_E1_095,613878.91,814269.65,740,2.65,NA,DONS,610,,,
DNM_740_E1_096,613880.54,814269.04,740,1,NA,DONS,610,,,
DNM_740_E1_097,613882.51,814268.23,740,1.85,NA,DONS,610,,,
DNM_740_E1_098,613884.41,814267.4,740,2.2,NA,DONS,610,,,
DNM_740_E1_099,613886.29,814266.62,740,1.25,NA,DONS,610,,,
DNM_740_E1_100,613888.06,814265.78,740,1.3,NA,DONS,610,,,
DNM_740_E1_101,613890.51,814265.29,740,1.8,NA,DONS,610,,,
DNM_740_E1_102,613892.42,814265.18,740,1.45,NA,DONS,610,,,
DNM_740_E1_103,613894.2,814264.99,740,2.1,NA,DONS,610,,,
DNM_740_E1_104,613896.26,814264.59,740,1.2,NA,DONS,610,,,
DNM_740_E1_105,613897.88,814264.24,740,1.5,NA,DONS,610,,,
DNM_740_E1_106,613899.86,814263.56,740,1.3,NA,DONS,610,,,
DNM_740_E1_107,613902.36,814263.26,740,1.2,NA,DONS,610,,,
DNM_740_E1_108,613903.88,814262.72,740,1.5,NA,DONS,610,,,
DNM_740_E1_109,613905.54,814261.94,740,1.3,NA,DONS,610,,,
DNM_740_E1_110,613907.26,814260.78,740,1.4,NA,DONS,610,,,
DNM_740_E1_111,613909.21,814259.94,740,1.5,NA,DONS,610,,,
DNM_740_E1_112,613911.14,814259.41,740,1.4,NA,DONS,610,,,
DNM_740_E1_113,613912.89,814258.85,740,1.3,NA,DONS,610,,,
DNM_740_E1_114,613914.69,814258.11,740,1.6,NA,DONS,610,,,
DNM_740_E1_115,613916.58,814257.27,740,1.6,NA,DONS,610,,,
DNM_740_E1_116,613923.33,814251.73,740,1.6,NA,DONS,610,,,
DNM_740_E1_117,613924.86,814251.16,740,1.3,NA,DONS,610,,,
DNM_740_E1_118,613926.65,814250.53,740,1.5,NA,DONS,610,,,
DNM_740_E1_119,613928.5,814250,740,2.2,NA,DONS,610,,,
DNM_740_E1_120,613930.18,814249.66,740,1.6,NA,DONS,610,,,
DNM_740_E1_121,613932.5,814249.71,740,1.6,NA,DONS,610,,,
DNM_740_E1_122,613934.34,814250.05,740,1.7,NA,DONS,610,,,
DNM_740_E1_123,613936.8,814250.27,740,1.05,NA,DONS,610,,,
DNM_740_E1_124,613938.68,814250.14,740,1.85,NA,DONS,610,,,
DNM_740_E1_125,613940.68,814249.71,740,2.1,NA,DONS,610,,,
DNM_740_E1_126,613942.6,814249.19,740,2.2,NA,DONS,610,,,
DNM_740_E1_127,613944.64,814248.59,740,2,NA,DONS,610,,,
DNM_740_E1_128,613946.98,814248.28,740,1.9,NA,DONS,610,,,
DNM_740_E1_129,613948.96,814247.37,740,1.6,NA,DONS,610,,,
DNM_740_E1_130,613950.7,814246.37,740,1.75,NA,DONS,610,,,
DNM_740_E1_131,613952.42,814244.94,740,2.2,NA,DONS,610,,,
DNM_740_E1_132,613954.46,814244.19,740,2,NA,DONS,610,,,
DNM_740_E1_133,613956.25,814243.83,740,2.2,NA,DONS,610,,,
DNM_740_E1_134,613958.06,814243.59,740,1,NA,DONS,610,,,
DNM_740_E1_135,613960.03,814243.47,740,1.4,NA,DONS,610,,,
DNM_740_E1_136,613962.11,814243.4,740,2,NA,DONS,610,,,
DNM_740_E1_137,613963.98,814243.06,740,1,NA,DONS,610,,,
DNM_740_E1_138,613965.11,814242.14,740,1.9,NA,DONS,610,,,
DNM_740_E1_139,613966.82,814240.53,740,1.2,NA,DONS,610,,,
DNM_740_E1_140,613968.39,814239.03,740,2.05,NA,DONS,610,,,
DNM_740_E1_141,613970.01,814237.82,740,1,NA,DONS,610,,,
DNM_740_E1_142,613972.44,814236.64,740,2.1,NA,DONS,610,,,
DNM_740_E1_143,613974.14,814235.98,740,1.8,NA,DONS,610,,,
DNM_740_E1_144,613975.98,814235.44,740,1.55,NA,DONS,610,,,
DNM_740_E1_145,613977.87,814234.66,740,1.85,NA,DONS,610,,,
DNM_740_E1_146,613979.91,814233.81,740,2,NA,DONS,610,,,
DNM_740_E1_147,613982.1,814233.33,740,2.1,NA,DONS,610,,,
DNM_740_E1_148,613984.29,814233.2,740,2.4,NA,DONS,610,,,
DNM_740_E1_149,613985.73,814233.13,740,1.9,NA,DONS,610,,,
DNM_740_E1_150,613988.57,814233.54,740,1.3,NA,DONS,610,,,
DNM_740_E1_151,613990.52,814234.14,740,1,NA,DONS,610,,,
DNM_740_E1_152,613991.93,814234.43,740,1,NA,DONS,610,,,
DNM_740_E1_153,613994.47,814234.39,740,1,NA,DONS,610,,,
DNM_740_E1_154,613998.97,814233.03,740,1,NA,DONS,610,,,
DNM_740_E1_155,614000.93,814232.26,740,1,NA,DONS,610,,,
DNM_740_E1_156,614002.75,814231.72,740,1,NA,DONS,610,,,
DNM_740_E1_157,614004.66,814231.03,740,1,NA,DONS,610,,,
DNM_740_E1_158,614006.61,814230.32,740,1.6,NA,DONS,610,,,
DNM_740_E1_159,614008.89,814230.02,740,1.6,NA,DONS,610,,,
DNM_740_E1_160,614011.11,814230.26,740,1,NA,DONS,621,,,
DNM_740_E1_161,614013,814230.8,740,1,NA,DONS,621,,,
DNM_740_E1_162,614014.77,814231.4,740,2.3,NA,DONS,621,,,
DNM_740_E1_163,614016.71,814232.21,740,2.1,NA,DONS,621,,,
DNM_740_E1_164,614017.67,814232.71,740,2,NA,DONS,621,,,
DNM_740_E1_165,614019.45,814233.81,740,1.7,NA,DONS,621,,,
DNM_740_E1_166,614021.06,814234.8,740,1,NA,DONS,621,,,
DNM_740_E1_167,614022.56,814235.91,740,1,NA,DONS,621,,,
DNM_740_E1_168,614024.34,814237.05,740,1,NA,DONS,621,,,
DNM_740_E1_169,614026,814238.27,740,1,NA,DONS,621,,,
DNM_740_E1_170,614026.83,814238.93,740,1,NA,DONS,621,,,
DNM_740_E1_171,614027.55,814239.51,740,1,NA,DONS,621,,,
DNM_740_E1_172,614028.45,814240.18,740,1.2,NA,DONS,621,,,
DNM_740_E1_173,614029.42,814240.81,740,1.5,NA,DONS,621,,,
DNM_740_E1_174,614030.21,814241.37,740,1.6,NA,DONS,621,,,
DNM_740_E1_175,614030.89,814242.05,740,1.5,NA,DONS,621,,,
DNM_740_E1_176,614031.44,814242.79,740,1,NA,DONS,621,,,
DNM_740_E1_177,614031.97,814243.64,740,1,NA,DONS,621,,,
DNM_740_E1_178,614032.33,814244.34,740,1,NA,DONS,621,,,
DNM_740_E1_179,614032.88,814245.33,740,1,NA,DONS,621,,,
DNM_740_E1_180,614033.84,814246.91,740,1,NA,DONS,621,,,
DNM_740_E1_181,614034.95,814248.36,740,1,NA,DONS,621,,,
DNM_740_E1_182,614036.29,814249.7,740,1,NA,DONS,621,,,
DNM_740_E2_001,614366.28,814655.44,740,1.7,NA,DONS,530,,,
DNM_740_E2_002,614367.52,814655.19,740,2.1,NA,DONS,530,,,
DNM_740_E2_003,614369.31,814654.79,740,1.8,NA,DONS,530,,,
DNM_740_E2_004,614370.46,814654.55,740,1.7,NA,DONS,530,,,
DNM_740_E2_005,614371.67,814654.28,740,2.4,NA,DONS,530,,,
DNM_740_E2_006,614373.64,814653.75,740,2.3,NA,DONS,530,,,
DNM_740_E2_007,614375.47,814653.22,740,1.9,NA,DONS,530,,,
DNM_740_E2_008,614377.42,814652.74,740,1,NA,DONS,530,,,
DNM_740_E2_009,614378.48,814652.52,740,1,NA,DONS,530,,,
DNM_740_E2_010,614379.39,814652.23,740,1,NA,DONS,530,,,
DNM_740_E2_011,614380.23,814651.81,740,2.1,NA,DONS,530,,,
DNM_740_E2_012,614381,814651.3,740,2.1,NA,DONS,530,,,
DNM_740_E2_013,614381.8,814650.55,740,1,NA,DONS,530,,,
DNM_740_E2_014,614382.55,814649.91,740,1.8,NA,DONS,530,,,
DNM_740_E2_015,614383.32,814649.26,740,2.6,NA,DONS,530,,,
DNM_740_E2_016,614384.03,814648.63,740,1,NA,DONS,530,,,
DNM_740_E2_017,614384.87,814647.96,740,2.7,NA,DONS,530,,,
DNM_740_E2_018,614385.71,814647.44,740,1.6,NA,DONS,530,,,
DNM_740_E2_019,614386.71,814646.67,740,2.2,NA,DONS,530,,,
DNM_740_E2_020,614387.6,814646.18,740,2.3,NA,DONS,530,,,
DNM_740_E2_021,614388.54,814645.6,740,2.2,NA,DONS,530,,,
DNM_740_E2_022,614389.49,814645.21,740,2.2,NA,DONS,530,,,
DNM_740_E2_023,614390.58,814644.76,740,2.3,NA,DONS,530,,,
DNM_740_E2_024,614391.47,814644.49,740,2.3,NA,DONS,530,,,
DNM_740_E2_025,614392.91,814644.31,740,2.5,NA,DONS,530,,,
DNM_740_E2_026,614394.03,814644.16,740,2.7,NA,DONS,530,,,
DNM_740_E2_027,614395.02,814643.99,740,2.7,NA,DONS,530,,,
DNM_740_E2_028,614395.99,814643.82,740,2.5,NA,DONS,530,,,
DNM_740_E2_029,614397.08,814643.54,740,2.4,NA,DONS,530,,,
DNM_740_E2_030,614398.07,814643.27,740,1,NA,DONS,530,,,
DNM_740_E2_031,614399.04,814642.95,740,1,NA,DONS,530,,,
DNM_740_E2_032,614400.03,814642.65,740,1,NA,DONS,530,,,
DNM_740_E2_033,614400.95,814642.4,740,1,NA,DONS,530,,,
DNM_740_E2_034,614401.92,814642.18,740,1.4,NA,DONS,530,,,
DNM_740_E2_035,614402.89,814641.95,740,1,NA,DONS,530,,,
DNM_740_E2_036,614403.96,814641.8,740,1,NA,DONS,530,,,
DNM_740_E2_037,614404.97,814641.85,740,1,NA,DONS,530,,,
DNM_740_E2_038,614407.78,814641.81,740,1,NA,DONS,530,,,
DNM_740_E2_039,614408.65,814641.63,740,1,NA,DONS,530,,,
DNM_740_E2_040,614409.62,814641.43,740,2.1,NA,DONS,530,,,
DNM_740_E2_041,614410.59,814641.26,740,1,NA,DONS,530,,,
DNM_740_E2_042,614411.53,814640.98,740,1,NA,DONS,530,,,
DNM_740_E2_043,614412.45,814640.76,740,1.1,NA,DONS,530,,,
DNM_740_E2_044,614413.49,814640.54,740,1.3,NA,DONS,530,,,
DNM_740_E2_045,614414.46,814640.29,740,1.3,NA,DONS,530,,,
DNM_740_E2_046,614415.48,814640.19,740,1,NA,DONS,530,,,
DNM_740_E2_047,614416.55,814640.09,740,1,NA,DONS,530,,,
DNM_740_E2_048,614417.54,814639.99,740,1,NA,DONS,530,,,
DNM_740_E2_049,614420.27,814639.67,740,2,NA,DONS,530,,,
DNM_740_E2_050,614421.24,814639.67,740,1,NA,DONS,530,,,
DNM_740_E2_051,614422.23,814639.49,740,1,NA,DONS,530,,,
DNM_740_E2_052,614423.25,814639.4,740,1.4,NA,DONS,530,,,
DNM_740_E2_053,614424.27,814639.2,740,2.2,NA,DONS,530,,,
DNM_740_E2_054,614424.83,814639.54,740,2.2,NA,DONS,530,,,
DNM_740_E2_055,614425.73,814639.22,740,2.2,NA,DONS,530,,,
DNM_740_E2_056,614426.54,814638.88,740,1.9,NA,DONS,530,,,
DNM_740_E2_057,614427.49,814638.64,740,1.2,NA,DONS,530,,,
DNM_740_E2_058,614428.52,814638.38,740,1.2,NA,DONS,530,,,
DNM_740_E2_059,614429.65,814638.22,740,1,NA,DONS,530,,,
DNM_740_E2_060,614430.63,814638.2,740,1.3,NA,DONS,530,,,
DNM_740_E2_061,614431.64,814638.27,740,1.3,NA,DONS,530,,,
DNM_740_E2_062,614432.83,814638.44,740,1.9,NA,DONS,530,,,
DNM_740_E2_063,614433.62,814638.61,740,1.3,NA,DONS,530,,,
DNM_740_E2_064,614434.5,814638.82,740,1,NA,DONS,530,,,
DNM_740_E2_065,614435.45,814639.11,740,1,NA,DONS,530,,,
DNM_740_E2_066,614436.34,814639.29,740,1,NA,DONS,530,,,
DNM_740_E2_067,614437.33,814639.66,740,1,NA,DONS,530,,,
DNM_740_E2_068,614438.24,814639.87,740,1,NA,DONS,530,,,
DNM_740_E2_069,614439.2,814639.99,740,1,NA,DONS,530,,,
DNM_740_E2_070,614440.28,814639.97,740,1,NA,DONS,530,,,
DNM_740_E2_071,614441.3,814640.01,740,1,NA,DONS,530,,,
DNM_740_E2_072,614442.34,814640.08,740,1,NA,DONS,530,,,
DNM_740_E2_073,614443.45,814640.21,740,1,NA,DONS,530,,,
DNM_740_E2_074,614444.41,814640.22,740,1,NA,DONS,530,,,
DNM_740_E2_075,614445.64,814640.12,740,1,NA,DONS,530,,,
DNM_740_E2_076,614446.6,814639.79,740,1,NA,DONS,530,,,
DNM_740_E2_077,614447.64,814639.49,740,1,NA,DONS,530,,,
DNM_740_E2_078,614448.51,814639.22,740,1,NA,DONS,530,,,
DNM_740_E2_079,614449.43,814638.98,740,1,NA,DONS,530,,,
DNM_740_E2_080,614449.44,814638.91,740,1,NA,DONS,530,,,
DNM_740_E2_081,614451.33,814638.3,740,1,NA,DONS,530,,,
DNM_740_E2_082,614452.33,814638.13,740,1,NA,DONS,530,,,
DNM_740_E2_083,614453.36,814638.07,740,1,NA,DONS,530,,,
DNM_740_E2_084,614454.33,814638.13,740,1,NA,DONS,530,,,
DNM_740_E2_085,614455.34,814638.21,740,1,NA,DONS,530,,,
DNM_740_E2_086,614456.32,814638.28,740,1,NA,DONS,530,,,
DNM_740_E2_087,614457.38,814638.33,740,1,NA,DONS,530,,,
DNM_740_E2_088,614458.41,814638.27,740,1,NA,DONS,530,,,
DNM_740_E2_089,614460.28,814638.04,740,1,NA,DONS,530,,,
DNM_740_E2_090,614462.37,814637.65,740,1,NA,DONS,530,,,
DNM_740_E2_091,614464.2,814636.71,740,1,NA,DONS,530,,,
DNM_740_E2_092,614466.07,814635.98,740,1,NA,DONS,530,,,
DNM_740_E2_093,614468.04,814635.62,740,1,NA,DONS,530,,,
DNM_740_E2_094,614472.49,814634.37,740,1,NA,DONS,530,,,
DNM_740_E2_095,614473.5,814633.99,740,1,NA,DONS,530,,,
DNM_740_E2_096,614474.55,814633.67,740,1,NA,DONS,530,,,
DNM_740_E2_097,614475.58,814633.46,740,1,NA,DONS,530,,,
DNM_740_E2_098,614476.73,814633.36,740,1,NA,DONS,530,,,
DNM_740_E2_099,614477.73,814633.32,740,1,NA,DONS,530,,,
DNM_740_E2_100,614479.55,814633.15,740,1,NA,DONS,530,,,
DNM_740_E2_101,614481.62,814632.82,740,1,NA,DONS,530,,,
DNM_740_E2_102,614483.66,814632.35,740,1,NA,DONS,530,,,
DNM_740_E2_103,614485.58,814631.97,740,1,NA,DONS,530,,,
DNM_740_E2_104,614487.78,814631.87,740,1,NA,DONS,530,,,
DNM_740_E2_105,614489.76,814632.04,740,1,NA,DONS,530,,,
DNM_740_E2_106,614491.68,814632.57,740,1,NA,DONS,530,,,
DNM_740_E2_107,614493.66,814632.49,740,1,NA,DONS,530,,,
DNM_740_E2_108,614495.69,814632.2,740,1,NA,DONS,530,,,
DNM_740_E2_109,614497.59,814631.97,740,1,NA,DONS,530,,,
DNM_740_E2_110,614499.27,814632.64,740,1,NA,DONS,530,,,
DNM_740_E2_111,614499.54,814632.07,740,1.45,NA,DONS,530,,,
DNM_740_E2_112,614503.61,814631.95,740,2.1,NA,DONS,530,,,
DNM_740_E2_113,614505.59,814631.68,740,1,NA,DONS,530,,,
DNM_740_E2_114,614507.58,814631.73,740,1,NA,DONS,530,,,
DNM_740_E2_115,614508.59,814631.83,740,1,NA,DONS,530,,,
DNM_740_E2_116,614509.78,814632.03,740,1,NA,DONS,530,,,
DNM_740_E2_117,614511.57,814632.48,740,2.45,NA,DONS,530,,,
DNM_740_E2_118,614513.37,814632.95,740,2.15,NA,DONS,530,,,
DNM_740_E2_119,614515.31,814633.38,740,1.9,NA,DONS,530,,,
DNM_740_E2_120,614518.16,814634.59,740,1,NA,DONS,530,,,
DNM_740_E2_121,614519.06,814634.44,740,2.3,NA,DONS,530,,,
DNM_740_E2_122,614520.06,814634.17,740,2.4,NA,DONS,530,,,
DNM_740_E2_123,614521,814633.78,740,1,NA,DONS,530,,,
DNM_740_E2_124,614521.84,814633.13,740,1,NA,DONS,530,,,
DNM_740_E2_125,614522.52,814632.11,740,1,NA,DONS,530,,,
DNM_740_E2_126,614525.01,814628.89,740,1,NA,DONS,530,,,
DNM_740_E2_127,614525.78,814628.38,740,2.4,NA,DONS,530,,,
DNM_740_E2_128,614526.63,814627.78,740,1,NA,DONS,530,,,
DNM_740_E2_129,614527.36,814627.21,740,1,NA,DONS,530,,,
DNM_740_E2_130,614528.27,814626.65,740,2.1,NA,DONS,530,,,
DNM_740_E2_131,614529.06,814626.17,740,2.1,NA,DONS,530,,,
DNM_740_E2_132,614529.93,814625.65,740,1.9,NA,DONS,530,,,
DNM_740_E2_133,614530.78,814625.05,740,2.1,NA,DONS,530,,,
DNM_740_E2_134,614531.54,814624.58,740,2,NA,DONS,530,,,
DNM_740_E2_135,614532.38,814624.23,740,1,NA,DONS,530,,,
DNM_740_E2_136,614533.44,814623.99,740,1.9,NA,DONS,530,,,
DNM_740_E2_137,614534.32,814623.8,740,2.5,NA,DONS,530,,,
DNM_740_E2_138,614535.84,814623.38,740,1.2,NA,DONS,530,,,
DNM_740_E2_139,614536.71,814622.95,740,1.2,NA,DONS,530,,,
DNM_740_E2_140,614537.62,814622.66,740,1,NA,DONS,530,,,
DNM_740_E2_141,614538.76,814622.33,740,1,NA,DONS,530,,,
DNM_740_E2_142,614540.5,814622.04,740,1,NA,DONS,530,,,
DNM_740_E2_143,614542.43,814621.59,740,1.6,NA,DONS,530,,,
DNM_740_E2_144,614544.34,814621.24,740,1.6,NA,DONS,530,,,
DNM_740_E2_145,614546.29,814620.91,740,1.2,NA,DONS,530,,,
DNM_740_E2_146,614547.66,814620.57,740,1.4,NA,DONS,530,,,
DNM_740_E2_147,614549.63,814620.2,740,2,NA,DONS,530,,,
DNM_740_E2_148,614550.56,814620.25,740,2,NA,DONS,530,,,
DNM_740_E2_149,614551.59,814620.33,740,1.1,NA,DONS,530,,,
DNM_740_E2_150,614552.58,814620.33,740,1.7,NA,DONS,530,,,
DNM_740_E2_151,614553.59,814620.27,740,1,NA,DONS,530,,,
DNM_740_E2_152,614554.66,814620.33,740,1.8,NA,DONS,530,,,
DNM_740_E2_153,614555.59,814620.3,740,1,NA,DONS,530,,,
DNM_740_E2_154,614556.57,814620.15,740,1.6,NA,DONS,530,,,
DNM_740_E2_155,614557.56,814619.94,740,1,NA,DONS,530,,,
DNM_740_E2_156,614558.53,814619.85,740,1,NA,DONS,530,,,
DNM_740_E2_157,614559.62,814619.79,740,1,NA,DONS,530,,,
DNM_740_E2_158,614560.53,814619.76,740,1,NA,DONS,530,,,
DNM_740_E2_159,614561.57,814619.69,740,1,NA,DONS,530,,,
DNM_740_E2_160,614562.56,814619.71,740,1,NA,DONS,530,,,
DNM_740_E2_161,614563.56,814619.78,740,1,NA,DONS,530,,,
DNM_740_E2_162,614564.56,814619.98,740,1,NA,DONS,530,,,
DNM_740_E2_163,614565.79,814620.13,740,1,NA,DONS,530,,,
DNM_740_E2_164,614566.75,814620.03,740,1,NA,DONS,530,,,
DNM_740_E2_165,614567.68,814620.1,740,1.4,NA,DONS,530,,,
DNM_740_E2_166,614568.63,814620.25,740,1.5,NA,DONS,530,,,
DNM_740_E2_167,614569.64,814620.43,740,1.6,NA,DONS,530,,,
DNM_740_E2_168,614574.69,814620.82,740,1.4,NA,DONS,530,,,
DNM_740_E2_169,614577.46,814621.3,740,1,NA,DONS,530,,,
DNM_740_E2_170,614579.36,814621.84,740,1,NA,DONS,530,,,
DNM_740_E2_171,614580.34,814622.11,740,1,NA,DONS,530,,,
DNM_740_E2_172,614581.29,814622.43,740,1,NA,DONS,530,,,
DNM_740_E2_173,614582.33,814622.79,740,1,NA,DONS,530,,,
DNM_740_E2_174,614584.31,814623.17,740,2.3,NA,DONS,530,,,
DNM_740_E2_175,614585.33,814623.31,740,1.9,NA,DONS,530,,,
DNM_740_E2_176,614586.3,814623.44,740,2,NA,DONS,530,,,
DNM_740_E2_177,614587.33,814623.55,740,1.9,NA,DONS,530,,,
DNM_740_E2_178,614588.24,814623.71,740,1.8,NA,DONS,530,,,
DNM_740_E2_179,614589.29,814623.89,740,1.7,NA,DONS,530,,,
DNM_740_E2_180,614590.23,814623.99,740,1.7,NA,DONS,530,,,
DNM_740_E2_181,614591.27,814624.05,740,1.8,NA,DONS,530,,,
DNM_740_E2_182,614592.35,814624.07,740,1.6,NA,DONS,530,,,
DNM_740_E2_183,614593.29,814624.17,740,1,NA,DONS,530,,,
DNM_740_E2_184,614594.22,814624.24,740,1,NA,DONS,530,,,
DNM_740_E2_185,614595.23,814624.29,740,1,NA,DONS,530,,,
DNM_740_E2_186,614596.28,814624.61,740,1,NA,DONS,530,,,
DNM_740_E2_187,614597.06,814625.11,740,1.7,NA,DONS,530,,,
DNM_740_E2_188,614597.76,814625.67,740,1.7,NA,DONS,530,,,
DNM_740_E2_189,614598.57,814626.31,740,2.4,NA,DONS,530,,,
DNM_740_E2_190,614599.38,814626.77,740,2.4,NA,DONS,530,,,
DNM_740_E2_191,614600.22,814627.38,740,2.1,NA,DONS,530,,,
DNM_740_E2_192,614601.15,814627.91,740,1,NA,DONS,530,,,
DNM_740_E2_193,614602.37,814628.19,740,1.2,NA,DONS,530,,,
DNM_740_E2_194,614603.28,814628.19,740,1.1,NA,DONS,530,,,
DNM_740_E2_195,614604.17,814628.17,740,1.7,NA,DONS,530,,,
DNM_740_E2_196,614605.16,814628.13,740,1.1,NA,DONS,530,,,
DNM_740_E2_197,614606.14,814628.07,740,1,NA,DONS,530,,,
DNM_740_E2_198,614607.24,814627.77,740,1,NA,DONS,530,,,
DNM_740_E2_199,614608.3,814627.46,740,1,NA,DONS,530,,,
DNM_740_E2_200,614609.83,814626.92,740,1,NA,DONS,530,,,
DNM_740_E2_201,614610.83,814626.58,740,1.2,NA,DONS,530,,,
DNM_740_E2_202,614611.75,814626.24,740,1.2,NA,DONS,530,,,
DNM_740_E2_203,614612.8,814625.99,740,1.2,NA,DONS,530,,,
DNM_740_E2_204,614613.77,814625.95,740,1,NA,DONS,530,,,
DNM_740_E2_205,614615.76,814625.58,740,1,NA,DONS,530,,,
DNM_740_E2_206,614617.61,814625.4,740,1,NA,DONS,530,,,
DNM_740_E2_207,614619.48,814625.94,740,1,NA,DONS,530,,,
DNM_740_E2_208,614622.78,814626.3,740,1,NA,DONS,530,,,
DNM_740_E2_209,614623.68,814626.44,740,1.1,NA,DONS,530,,,
DNM_740_E2_210,614624.65,814626.81,740,1,NA,DONS,530,,,
DNM_740_E2_211,614625.59,814626.91,740,2.2,NA,DONS,530,,,
DNM_740_E2_212,614626.55,814627,740,2.3,NA,DONS,530,,,
DNM_740_E2_213,614627.51,814626.99,740,2.5,NA,DONS,530,,,
DNM_740_E2_214,614628.59,814626.98,740,1,NA,DONS,530,,,
DNM_740_E2_215,614629.49,814627.26,740,1,NA,DONS,530,,,
DNM_740_E2_216,614630.32,814627.59,740,1,NA,DONS,530,,,
DNM_740_E2_217,614631.46,814627.95,740,1,NA,DONS,530,,,
DNM_740_E2_218,614632.73,814627.92,740,1,NA,DONS,530,,,
DNM_740_E2_219,614633.75,814627.68,740,1,NA,DONS,530,,,
DNM_740_E2_220,614634.64,814627.47,740,1,NA,DONS,530,,,
DNM_740_E2_221,614635.61,814627.17,740,1,NA,DONS,530,,,
DNM_740_E2_222,614636.43,814626.8,740,1,NA,DONS,530,,,
DNM_740_E2_223,614637.37,814626.34,740,1,NA,DONS,530,,,
DNM_740_E2_224,614638.47,814626.11,740,1,NA,DONS,530,,,
DNM_740_E2_225,614639.61,814626.27,740,1,NA,DONS,530,,,
